ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,Lower Threshold,Maximum,Centre,Upper Threshold,image path
0,130,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,208,199.5,216,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,130,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,197,193.97297297297297,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-220252.png
0,131,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,211.31578947368422,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,194,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,226,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,217,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,208,208.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,207,206.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,204,201.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,200,201.5,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,208,200.5,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,131,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,198,194.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-221302.png
0,132,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,194,196.5,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,223,217.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,198,217,213.0,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,210,208.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,209,205.96774193548387,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,204,202.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,204,201.46875,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,208,200.0,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,132,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,196,194.5,213,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-222313.png
0,133,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,193,196.5,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,223,218.5,235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,200,218,214.0,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,208,208.0,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,206.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,201,202.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,201,201.5,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,208,200.0,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,133,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,176,197,194.5,213,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-223323.png
0,134,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,218,211.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,193,196.94117647058823,205,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,224,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,208,208.5,227,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,208,207.0,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,194,201.47368421052633,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,204,202.5,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,183,208,200.0,217,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,134,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,196,194.5,212,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-224334.png
0,135,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,193,196.45,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,226,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,210,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,210,208.47222222222223,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,212,206.9655172413793,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,182,203,201.47368421052633,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,200,202.5,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,208,201.0,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,135,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,177,198,195.0,213,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-225344.png
0,136,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,201,219,210.8,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,193,196.45,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,223,218.5,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,213.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,211,208.47222222222223,226,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,193,212,207.5,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,202,203.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,204,202.47058823529412,219,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,208,201.52777777777777,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,136,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,199,194.0,213,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-230355.png
0,137,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,219,212.0,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,193,195.85714285714286,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,223,218.0,234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,214.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,191,212,209.5,228,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,194,214,208.46428571428572,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,197,203.0,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,202,203.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,208,202.0,218,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,137,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,197,194.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-231406.png
0,138,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,212.94736842105263,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,184,193,196.35,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,223,219.03030303030303,236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,218,214.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,192,216,210.5,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,213,208.5,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,203,203.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,201,203.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,185,209,202.97142857142856,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,138,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,198,194.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-232416.png
0,139,0,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,203,219,213.52380952380952,225,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,1,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,188,193,197.0,206,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,2,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,202,223,218.52941176470588,236,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,3,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,199,209,214.0,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,4,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,190,210,209.97435897435898,229,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,5,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,195,213,209.0,223,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,6,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,187,195,204.5,222,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,7,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,205,203.5,221,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,8,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,186,208,203.0,220,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
0,139,9,494.36186540732,549.3181818181815,814.1540731995276,958.8766233766232,0.0,Centre of peak,175,196,194.5,214,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-233427.png
